['{gripper,{221,118},59,61,62,65,72,76,122,142,149,164,174,105,101,139,140,117,99,84,74,69,24,24,24,23,23,23,22,21,232,150,139,174,155,141,132,126,122,120,120,122,126,106,94,87,85,82,76,63,60,59}', '{table,{315,317},325,328,336,350,337,276,237,211,192,180,171,165,163,163,165,171,180,192,211,237,276,339,340,327,319,316,319,327,340,326,307,294,286,280,127,64,164,208,202,198,197,200,207,217,233,254,287,332,336,328}', '{yellow block,{210,314},43,39,36,33,31,30,30,29,30,31,33,35,38,43,50,51,50,49,49,50,50,48,48,47,46,43,37,33,30,28,28,27,26,27,28,29,30,33,37,41,48,49,49,50,52,54,53,51,49,49}', '{green block,{155,222},27,29,31,34,34,31,30,29,29,29,29,30,32,34,34,33,31,30,30,30,30,30,28,29,30,31,33,34,32,28,26,24,24,23,23,23,24,26,27,30,32,37,38,32,29,29,28,27,27,27}', '{blue block,{387,328},45,44,40,36,34,33,31,30,31,33,33,35,39,43,47,51,50,49,49,49,50,50,48,47,46,45,41,37,33,32,29,28,28,28,28,29,30,32,36,40,47,49,49,50,50,52,53,52,49,47}', '{red block,{346,197},39,40,41,41,42,41,40,39,40,37,32,30,28,27,26,25,25,25,26,27,28,30,34,37,37,38,40,41,42,40,39,38,38,37,34,30,28,26,25,24,23,24,24,25,25,28,30,36,40,40}']
['{gripper,{224,119},62,64,66,68,71,81,87,139,159,172,182,115,110,150,142,117,97,79,27,24,22,18,16,15,15,15,15,15,230,133,125,176,156,143,133,127,123,121,121,123,127,115,99,87,83,80,84,77,75,65}', '{table,{315,317},325,328,336,350,337,276,237,211,192,180,171,165,163,163,165,171,180,192,211,237,276,339,340,327,319,316,319,327,340,326,308,294,286,281,47,52,150,210,202,198,197,200,207,217,233,254,287,332,336,328}', '{yellow block,{210,314},43,40,36,33,31,30,30,29,30,31,33,35,38,43,50,51,50,49,49,50,50,48,48,47,46,44,37,33,30,28,28,27,27,27,28,29,30,33,37,41,48,49,49,51,52,54,53,50,49,48}', '{green block,{157,221},29,30,31,34,34,31,31,29,28,29,29,30,32,35,35,35,34,32,32,33,33,32,31,31,32,33,35,36,32,28,26,24,24,23,23,24,24,26,27,29,32,36,43,41,36,31,30,28,28,29}', '{blue block,{387,328},46,45,40,36,34,33,31,30,31,33,33,35,39,43,48,51,50,49,49,49,50,50,48,47,46,45,41,37,33,31,29,28,28,28,28,29,30,32,36,40,47,50,49,50,50,52,54,53,50,47}', '{red block,{346,197},39,40,41,41,42,41,40,39,38,37,32,30,28,27,25,25,25,25,26,27,29,31,34,38,39,39,40,41,41,40,40,38,38,37,34,30,28,26,25,24,24,24,24,25,25,28,30,35,40,40}']
['{gripper,{224,121},68,68,70,71,75,81,91,143,167,175,188,122,116,155,145,120,90,81,18,14,13,12,11,11,11,11,11,11,230,124,116,179,159,145,135,129,125,123,123,125,129,118,109,95,86,82,80,83,79,79}', '{table,{315,317},325,328,336,350,337,276,237,211,191,180,171,165,163,163,165,171,180,192,211,237,276,337,340,327,319,316,319,327,340,327,308,294,286,282,40,47,134,207,202,198,197,200,207,217,233,254,287,332,336,328}', '{yellow block,{210,314},43,40,36,33,32,30,30,29,30,31,33,35,38,43,50,51,50,49,49,50,50,50,48,47,46,44,37,33,30,28,28,27,27,28,28,30,30,34,38,44,48,49,49,51,52,54,53,50,49,48}', '{green block,{157,221},28,30,31,33,34,31,30,29,28,29,29,30,32,34,35,35,34,32,32,32,31,32,31,31,32,33,35,36,32,28,26,24,24,23,23,24,24,25,27,29,31,36,43,40,39,35,32,27,27,27}', '{blue block,{387,328},46,44,40,36,34,33,31,32,31,33,34,35,39,43,48,51,50,49,49,49,50,50,49,47,46,45,41,37,33,31,30,28,28,28,28,29,30,32,36,40,47,50,49,50,50,52,54,53,49,48}', '{red block,{345,197},40,41,42,42,43,41,41,41,40,37,32,30,28,27,25,24,24,25,25,27,29,32,36,38,39,39,39,40,41,40,39,39,38,37,34,31,28,27,25,24,24,24,24,25,27,28,31,36,41,41}']
['{gripper,{218,127},82,73,75,76,79,86,94,148,170,178,192,133,125,155,151,122,92,14,11,10,9,9,9,9,9,9,9,10,236,115,106,179,167,152,142,135,131,129,129,131,124,118,111,101,90,82,79,79,82,83}', '{table,{316,317},324,327,335,349,337,276,237,211,192,180,171,165,163,163,165,171,180,192,211,237,276,337,341,328,320,317,320,328,341,327,308,296,288,284,39,39,121,208,201,198,197,199,206,217,231,254,286,332,335,327}', '{yellow block,{210,314},42,39,36,33,32,30,30,30,30,31,33,35,38,43,50,51,50,49,49,50,50,50,48,47,47,44,38,33,30,28,28,27,26,27,28,29,31,33,37,41,47,48,48,50,52,55,53,51,50,49}', '{green block,{161,219},16,16,16,17,19,20,25,29,28,29,30,30,32,34,37,39,38,37,37,36,36,36,36,36,37,38,39,37,32,27,25,24,23,23,23,23,23,25,26,28,30,33,37,40,41,46,52,58,55,55}', '{blue block,{387,328},46,45,40,36,34,33,32,30,31,33,34,35,39,43,47,51,50,49,49,49,50,50,49,47,46,45,41,37,33,31,30,28,29,28,28,29,30,32,36,40,47,50,49,50,50,52,54,52,49,47}', '{red block,{346,197},39,40,41,41,42,41,40,40,40,37,32,30,28,27,26,25,25,25,26,27,29,32,36,39,41,41,38,37,36,38,39,38,38,37,34,30,28,26,24,24,23,23,23,25,25,28,30,36,40,40}']
['{gripper,{210,132},83,82,75,78,83,88,95,108,172,181,196,137,129,158,155,124,92,12,10,9,8,8,8,8,8,8,8,8,227,111,106,177,173,158,147,140,136,134,132,128,120,116,109,104,94,85,80,80,81,85}', '{table,{317,318},323,326,334,348,335,274,236,209,191,178,170,164,162,162,164,170,178,191,209,236,274,335,343,329,321,318,321,329,343,329,310,297,289,284,38,120,175,209,202,198,198,201,207,217,233,255,287,333,334,326}', '{yellow block,{209,315},40,39,36,33,32,31,30,30,30,31,33,35,38,44,49,49,48,48,48,49,49,48,47,46,46,44,38,33,30,29,28,27,27,27,27,28,30,32,37,42,50,50,50,51,54,51,47,45,43,42}', '{green block,{161,217},45,45,11,11,12,12,13,13,14,17,32,32,34,37,39,40,39,38,38,38,38,37,36,37,37,39,39,33,28,25,23,22,21,21,21,22,22,23,24,25,28,34,40,42,43,45,48,49,46,45}', '{blue block,{387,328},45,45,40,36,34,33,31,30,31,33,33,35,39,43,47,51,50,49,49,49,50,50,48,47,46,45,41,37,33,31,29,28,29,28,28,29,30,32,36,40,47,50,49,50,50,52,54,52,49,47}', '{red block,{345,197},40,41,41,42,43,41,40,41,40,37,32,29,28,27,25,24,24,25,26,27,29,31,35,37,38,38,38,39,40,42,40,38,38,37,34,30,28,26,25,24,23,24,24,25,27,28,31,36,41,41}']
['{gripper,{194,136},84,86,81,77,86,91,98,113,178,188,204,143,136,167,150,118,90,8,7,6,6,6,6,6,6,6,7,138,117,103,97,201,178,163,152,145,140,138,131,118,115,109,106,100,94,85,80,79,80,81}', '{table,{319,318},321,324,332,346,335,274,236,209,191,178,170,164,162,162,164,170,180,191,209,236,274,335,345,331,323,320,323,331,345,330,312,299,290,105,109,166,220,209,201,198,197,200,206,217,232,254,286,332,332,324}', '{yellow block,{204,318},35,36,36,35,34,33,31,32,31,33,34,37,41,45,45,44,43,43,43,43,43,43,41,41,41,41,36,33,30,28,26,25,26,27,27,29,30,32,36,41,46,45,46,46,49,45,40,37,37,36}', '{green block,{158,216},34,35,36,37,36,0,0,0,0,0,0,0,16,40,41,40,38,38,37,36,35,34,34,34,34,36,35,29,26,23,21,21,20,19,19,19,20,21,23,24,27,30,37,45,43,43,40,38,36,35}', '{blue block,{387,328},45,45,40,36,34,33,31,30,31,33,33,35,39,43,47,51,50,49,49,50,50,50,48,47,46,45,41,37,33,31,29,28,29,28,28,29,30,32,36,40,47,50,49,50,50,52,54,52,49,47}', '{red block,{346,197},39,40,41,41,42,41,40,40,38,37,32,30,28,27,26,25,25,25,26,27,29,31,34,37,38,39,40,41,41,40,39,38,38,37,34,30,27,26,24,23,23,23,23,24,25,28,30,35,40,40}']
['{gripper,{186,138},83,85,78,73,84,88,97,112,176,186,202,142,144,169,150,116,90,10,8,8,8,7,7,8,8,8,9,135,120,105,99,204,181,165,154,147,142,140,133,123,115,111,107,101,94,85,79,78,79,84}', '{table,{319,318},321,324,332,346,335,274,236,209,191,178,170,164,162,162,164,170,178,191,209,236,274,335,345,331,323,320,323,331,345,330,311,297,290,114,110,173,220,208,201,198,197,199,206,217,232,254,286,332,332,324}', '{yellow block,{200,320},29,30,30,32,34,33,33,32,32,34,36,38,43,44,42,39,39,38,38,38,39,38,37,37,36,37,34,31,28,27,26,25,24,25,26,27,28,32,36,40,45,45,46,47,42,38,35,32,30,30}', '{green block,{155,216},30,31,31,33,35,33,15,0,0,0,0,0,0,0,40,39,37,36,35,33,33,31,31,31,32,33,32,28,25,21,20,19,19,18,18,18,19,20,21,23,25,28,35,38,38,35,34,32,30,30}', '{blue block,{387,328},45,45,40,36,34,33,32,30,31,33,33,35,39,43,48,51,50,49,49,50,50,50,48,47,46,45,41,37,33,31,29,28,28,28,28,29,30,32,36,40,47,50,49,50,50,52,54,52,49,47}', '{red block,{345,197},40,41,42,42,43,41,40,41,40,37,32,30,28,27,25,24,24,24,25,27,28,30,34,37,38,38,39,41,41,40,38,38,37,37,34,31,28,27,25,24,24,24,24,25,27,28,31,36,41,41}']
['{gripper,{176,136},86,85,86,79,88,94,103,120,187,185,203,145,160,167,122,99,12,12,11,10,9,8,9,9,10,11,11,183,104,95,149,201,178,163,152,145,140,138,138,114,107,101,99,93,87,82,77,75,76,79}', '{table,{320,318},320,323,331,345,335,274,236,209,191,178,170,164,162,162,164,170,178,191,209,236,274,335,346,332,324,321,324,332,346,331,312,298,291,114,111,238,219,208,201,197,197,199,206,217,231,254,285,332,331,323}', '{yellow block,{194,321},24,25,25,26,31,34,33,34,35,37,39,41,41,39,37,36,36,36,37,36,35,34,33,33,33,33,31,28,26,24,24,24,24,25,26,28,30,33,39,44,45,44,44,40,33,31,29,26,25,25}', '{green block,{153,219},26,27,27,30,32,35,34,24,18,13,6,5,5,39,38,34,33,32,32,31,29,29,28,28,29,30,32,30,27,24,23,21,21,21,19,20,21,22,23,25,28,33,35,33,32,30,29,27,27,27}', '{blue block,{387,328},45,45,40,36,34,33,31,30,30,33,33,35,39,43,48,51,50,49,49,49,50,50,48,46,46,45,42,37,33,31,29,28,29,28,28,29,30,32,36,40,47,49,49,49,50,52,54,53,49,47}', '{red block,{345,197},40,41,42,42,43,41,41,41,40,37,32,30,28,26,24,24,24,24,25,27,28,30,34,38,39,39,40,42,41,40,38,38,37,37,34,31,28,27,25,24,24,24,24,25,27,28,31,36,41,41}']
['{gripper,{172,134},85,84,86,81,91,97,108,122,191,185,206,148,161,160,109,101,15,14,13,13,13,12,12,13,13,14,15,179,99,92,161,198,176,160,150,142,138,136,136,111,104,99,96,90,85,80,75,73,74,77}', '{table,{320,318},320,323,331,345,335,274,236,209,191,178,170,164,162,162,164,170,178,191,209,236,274,335,346,332,324,321,324,332,346,331,312,299,291,114,116,237,219,208,201,197,197,199,205,217,232,254,285,332,331,323}', '{yellow block,{190,320},25,26,26,27,32,34,34,34,36,38,39,40,39,37,36,35,35,36,36,36,34,34,32,31,32,32,29,27,26,24,24,24,24,25,26,27,29,33,38,42,43,44,43,38,33,30,29,27,26,26}', '{green block,{151,221},25,27,27,28,31,35,34,25,19,16,14,25,39,39,37,32,30,30,29,27,26,26,25,25,26,27,29,29,28,25,24,22,21,21,20,20,21,23,24,25,29,31,35,33,31,29,28,26,25,26}', '{blue block,{387,328},45,45,40,36,34,33,31,30,31,33,33,35,39,43,48,51,50,49,49,50,50,50,48,47,46,45,42,37,33,31,29,28,28,28,28,29,30,32,36,40,47,49,49,50,50,52,54,53,50,47}', '{red block,{345,197},40,41,42,42,43,41,41,41,40,37,32,30,28,26,24,24,24,24,25,27,28,30,35,38,39,39,40,41,41,40,38,38,37,37,34,31,28,26,25,23,23,24,24,25,27,28,30,36,41,41}']
['{gripper,{171,134},84,84,85,80,92,98,109,124,193,188,208,148,162,156,110,101,15,14,13,13,13,12,12,13,13,14,113,178,98,92,162,198,176,160,150,142,138,136,136,113,104,99,95,90,84,78,75,73,74,76}', '{table,{320,318},320,323,331,345,335,274,236,209,191,178,170,164,162,162,164,170,178,191,209,236,274,335,346,332,324,321,324,332,346,331,312,298,289,114,174,237,219,208,201,197,197,199,205,217,231,254,285,332,331,323}', '{yellow block,{191,321},25,26,26,27,32,34,33,34,36,37,39,40,39,37,35,35,35,35,36,36,35,34,33,33,32,32,31,28,27,25,24,24,25,25,26,28,30,33,39,43,44,44,42,37,32,30,28,26,25,25}', '{green block,{151,222},25,27,27,28,31,34,33,24,18,15,13,12,40,39,37,32,29,29,28,27,26,26,25,25,26,27,29,29,30,27,24,24,22,22,21,22,22,24,25,26,31,33,35,33,31,29,28,26,25,26}', '{blue block,{387,328},46,45,40,36,34,33,31,30,31,33,33,35,39,43,47,51,50,49,49,49,50,50,48,47,46,45,42,37,33,31,29,28,29,28,28,29,30,32,36,40,47,49,49,49,50,52,54,53,50,48}', '{red block,{345,197},40,41,42,42,43,41,40,41,40,37,32,30,28,27,25,24,24,25,26,27,29,30,34,38,39,39,40,41,41,40,38,38,38,37,34,31,28,27,25,24,24,24,24,25,27,28,30,36,41,41}']
